Date,District,Temperature_Max_C,Temperature_Min_C,Temperature_Avg_C,Rainfall_mm,Humidity_Percent,Wind_Speed_kmph,Sunshine_Hours
2016-12-21,Koppal,27.6,18.7,24.5,13.4,91,4.4,8.9
2016-12-21,Ballari,25.5,18.5,22.4,0.4,64,3.4,0.8
2016-12-21,Raichur,26.3,19.0,23.7,5.1,92,2.2,6.3
2016-12-21,Mandya,29.9,20.1,25.0,4.0,65,10.5,6.2
2016-12-21,Mysuru,21.5,14.4,21.2,2.7,93,4.8,4.7
2016-12-21,Hassan,21.1,15.1,20.1,7.4,61,5.0,11.2
2016-12-21,Davanagere,25.3,19.8,23.8,19.2,76,14.3,4.4
2016-12-21,Shivamogga,24.2,13.4,21.1,5.0,69,13.3,5.7
2016-12-21,Dharwad,24.1,17.4,24.0,2.2,74,3.9,11.5
2016-12-21,Belagavi,21.1,13.8,20.7,0.5,90,10.8,8.9
2016-12-22,Koppal,22.0,14.3,19.3,19.9,46,3.4,5.5
2016-12-22,Ballari,24.0,16.7,21.6,10.0,56,4.6,10.2
2016-12-22,Raichur,25.6,18.7,25.3,14.7,83,6.9,0.5
2016-12-22,Mandya,27.2,17.7,23.0,6.2,72,13.7,4.9
2016-12-22,Mysuru,25.7,22.2,25.5,5.0,88,11.1,9.8
2016-12-22,Hassan,26.3,19.7,24.4,16.6,81,5.6,2.4
2016-12-22,Davanagere,23.7,18.5,22.6,17.6,59,7.6,5.3
2016-12-22,Shivamogga,26.1,15.4,22.1,19.7,43,9.4,6.5
2016-12-22,Dharwad,22.3,11.8,18.1,2.4,53,13.6,10.1
2016-12-22,Belagavi,23.0,16.2,21.1,12.6,94,4.8,2.4
2016-12-23,Koppal,23.4,14.6,19.1,13.2,68,14.1,5.2
2016-12-23,Ballari,24.4,13.9,20.8,0.8,53,12.9,9.2
2016-12-23,Raichur,22.0,17.4,20.6,12.4,87,12.5,4.5
2016-12-23,Mandya,21.4,14.6,20.4,10.3,59,7.8,7.3
2016-12-23,Mysuru,23.0,17.2,21.6,7.9,51,7.3,8.7
2016-12-23,Hassan,28.3,19.8,24.4,14.9,79,13.9,6.6
2016-12-23,Davanagere,22.4,15.7,22.1,0.9,41,10.0,11.6
2016-12-23,Shivamogga,23.8,15.2,22.7,3.8,56,5.9,3.2
2016-12-23,Dharwad,25.8,18.3,24.9,19.1,86,13.7,6.8
2016-12-23,Belagavi,28.4,18.1,24.8,5.5,65,7.1,5.6
2016-12-24,Koppal,23.1,18.7,22.7,13.2,66,13.5,6.3
2016-12-24,Ballari,21.7,14.7,21.0,18.2,51,14.8,2.0
2016-12-24,Raichur,27.0,18.4,24.4,13.6,64,3.3,12.0
2016-12-24,Mandya,22.8,16.6,21.0,10.0,56,8.7,10.8
2016-12-24,Mysuru,25.3,18.5,22.3,10.8,94,14.0,3.4
2016-12-24,Hassan,23.4,17.4,22.2,14.2,73,3.4,6.6
2016-12-24,Davanagere,20.3,13.5,18.4,14.0,63,6.6,7.8
2016-12-24,Shivamogga,24.1,13.5,20.5,19.8,53,7.4,7.3
2016-12-24,Dharwad,22.8,15.6,20.9,14.4,70,3.5,0.5
2016-12-24,Belagavi,25.9,15.8,23.0,10.2,50,11.7,6.6
2016-12-25,Koppal,22.6,13.9,20.6,11.0,89,4.9,8.1
2016-12-25,Ballari,23.8,15.3,20.4,11.3,58,9.1,2.1
2016-12-25,Raichur,25.6,19.0,23.2,11.1,46,4.2,2.6
2016-12-25,Mandya,24.7,17.1,23.9,19.7,74,14.1,11.2
2016-12-25,Mysuru,27.3,17.9,23.7,13.1,80,3.8,8.4
2016-12-25,Hassan,26.4,18.9,24.1,19.3,51,6.8,9.1
2016-12-25,Davanagere,28.6,18.4,25.4,3.4,44,11.2,7.8
2016-12-25,Shivamogga,26.4,18.1,23.4,14.3,63,9.1,0.1
2016-12-25,Dharwad,23.1,13.6,20.1,5.5,40,6.8,0.4
2016-12-25,Belagavi,24.7,19.4,22.6,17.7,95,3.2,11.7
2016-12-26,Koppal,19.3,14.3,18.7,14.1,79,13.1,3.7
2016-12-26,Ballari,19.3,13.7,18.2,12.1,61,6.7,6.0
2016-12-26,Raichur,27.8,20.5,24.5,5.9,83,8.8,2.4
2016-12-26,Mandya,18.7,13.0,18.2,12.6,91,8.8,2.1
2016-12-26,Mysuru,26.2,20.1,25.3,12.9,82,3.7,11.0
2016-12-26,Hassan,30.1,20.6,25.2,3.9,48,14.2,11.6
2016-12-26,Davanagere,24.0,19.0,22.1,13.9,82,4.0,7.1
2016-12-26,Shivamogga,24.1,19.2,22.3,6.6,89,3.5,0.7
2016-12-26,Dharwad,27.2,20.5,24.8,4.1,51,7.0,5.1
2016-12-26,Belagavi,28.6,19.7,25.6,13.9,51,7.1,5.5
2016-12-27,Koppal,28.3,17.9,25.0,8.4,63,3.5,8.9
2016-12-27,Ballari,25.9,14.9,21.6,7.0,93,13.4,1.0
2016-12-27,Raichur,24.0,19.0,23.7,14.4,64,7.8,0.7
2016-12-27,Mandya,19.7,13.8,19.1,8.4,71,9.8,6.6
2016-12-27,Mysuru,19.2,13.8,18.1,3.5,79,3.8,0.9
2016-12-27,Hassan,24.6,18.2,22.0,17.3,88,5.0,1.2
2016-12-27,Davanagere,29.4,20.9,26.0,10.5,64,13.3,3.0
2016-12-27,Shivamogga,25.8,20.5,24.9,5.1,45,9.3,8.2
2016-12-27,Dharwad,25.5,20.4,24.9,2.3,85,2.1,1.4
2016-12-27,Belagavi,25.9,17.5,23.9,15.2,40,9.3,9.5
2016-12-28,Koppal,23.9,19.7,23.0,5.8,43,9.4,10.0
2016-12-28,Ballari,22.4,13.0,19.2,1.2,93,10.1,7.1
2016-12-28,Raichur,22.4,17.1,20.4,17.0,91,7.6,2.4
2016-12-28,Mandya,24.3,16.4,21.2,6.4,95,8.8,0.9
2016-12-28,Mysuru,29.5,18.9,25.3,16.2,56,11.2,2.3
2016-12-28,Hassan,25.1,19.9,23.5,8.2,59,9.5,9.7
2016-12-28,Davanagere,19.3,11.3,18.9,13.2,82,5.0,0.5
2016-12-28,Shivamogga,22.7,14.4,19.0,13.7,60,12.0,0.8
2016-12-28,Dharwad,26.2,18.0,24.5,7.3,42,8.3,7.0
2016-12-28,Belagavi,24.6,14.9,22.3,14.8,60,13.2,0.4
2016-12-29,Koppal,23.2,17.2,21.9,10.4,68,4.9,1.0
2016-12-29,Ballari,23.3,14.5,19.5,15.7,68,2.9,7.4
2016-12-29,Raichur,24.7,19.4,23.5,4.4,78,13.8,2.4
2016-12-29,Mandya,24.1,20.1,23.6,2.3,65,9.7,6.5
2016-12-29,Mysuru,20.1,13.5,18.1,10.8,94,2.9,1.1
2016-12-29,Hassan,23.2,17.5,21.1,1.5,76,14.1,5.0
2016-12-29,Davanagere,19.3,14.4,18.1,4.6,79,14.2,7.2
2016-12-29,Shivamogga,23.5,16.0,23.4,4.1,95,11.4,7.4
2016-12-29,Dharwad,27.2,18.5,25.8,0.1,43,12.4,5.6
2016-12-29,Belagavi,22.9,15.5,18.7,7.0,48,3.1,9.6
2016-12-30,Koppal,24.4,13.3,19.8,7.0,47,8.5,11.4
2016-12-30,Ballari,25.1,16.3,22.2,19.5,74,14.3,6.3
2016-12-30,Raichur,24.1,19.1,22.2,17.7,89,5.4,6.4
2016-12-30,Mandya,24.7,16.1,22.7,2.5,91,5.3,6.4
2016-12-30,Mysuru,23.4,15.0,22.9,0.2,66,4.8,9.8
2016-12-30,Hassan,23.0,15.5,22.2,2.4,48,9.3,6.2
2016-12-30,Davanagere,21.0,11.0,18.5,2.2,91,7.9,10.2
2016-12-30,Shivamogga,24.7,16.7,20.6,8.0,75,7.0,6.1
2016-12-30,Dharwad,25.3,19.4,23.4,19.4,70,5.8,0.0
2016-12-30,Belagavi,21.9,13.7,19.8,12.7,45,6.7,7.7
2016-12-31,Koppal,26.5,20.0,23.3,18.1,52,10.2,6.4
2016-12-31,Ballari,23.8,17.3,22.6,9.8,77,5.1,4.6
2016-12-31,Raichur,23.5,12.1,19.5,8.2,65,7.1,7.7
2016-12-31,Mandya,27.6,20.1,23.9,6.2,52,4.9,4.7
2016-12-31,Mysuru,20.3,12.3,20.3,14.2,57,10.5,4.6
2016-12-31,Hassan,24.5,13.5,20.7,18.1,92,2.4,6.8
2016-12-31,Davanagere,24.4,19.3,23.7,5.4,63,3.0,9.5
2016-12-31,Shivamogga,21.2,10.8,18.8,1.9,45,13.5,11.1
2016-12-31,Dharwad,20.2,10.8,18.3,17.7,57,3.2,2.5
2016-12-31,Belagavi,29.1,17.9,25.0,3.5,45,9.0,11.2
2017-01-01,Koppal,27.7,17.5,25.0,18.9,43,7.7,1.9
2017-01-01,Ballari,24.2,17.5,22.9,11.9,61,3.8,11.3
2017-01-01,Raichur,22.5,14.4,20.5,0.1,40,9.5,1.8
2017-01-01,Mandya,23.7,15.9,22.7,17.9,46,12.3,0.2
2017-01-01,Mysuru,24.7,15.5,21.6,5.8,40,5.1,3.4
2017-01-01,Hassan,24.6,15.0,21.9,4.0,49,4.9,1.6
2017-01-01,Davanagere,23.2,10.6,18.2,1.7,94,8.5,11.3
2017-01-01,Shivamogga,21.6,14.4,20.2,9.9,84,9.8,4.3
2017-01-01,Dharwad,29.7,20.4,25.3,3.4,94,2.1,2.3
2017-01-01,Belagavi,28.5,19.1,25.6,1.3,71,12.4,10.8
2017-01-02,Koppal,19.8,13.4,19.3,10.2,86,8.8,2.9
2017-01-02,Ballari,27.8,21.0,25.9,5.0,42,8.2,11.0
2017-01-02,Raichur,23.5,13.8,19.7,4.7,80,12.8,9.3
2017-01-02,Mandya,21.8,13.3,20.9,11.6,70,11.4,5.9
2017-01-02,Mysuru,29.2,17.2,25.2,0.7,42,13.8,5.2
2017-01-02,Hassan,27.4,16.2,22.8,9.6,76,6.3,5.9
2017-01-02,Davanagere,22.0,11.4,18.8,2.9,77,6.0,6.8
2017-01-02,Shivamogga,26.1,20.7,25.5,9.4,71,7.6,2.9
2017-01-02,Dharwad,27.7,15.5,22.8,4.6,52,11.7,11.6
2017-01-02,Belagavi,25.2,15.5,21.5,10.8,52,3.6,0.8
2017-01-03,Koppal,22.3,15.9,19.4,14.3,58,14.8,10.0
2017-01-03,Ballari,26.3,17.5,24.8,19.9,90,7.9,4.6
2017-01-03,Raichur,27.0,22.8,26.0,14.5,95,9.1,3.1
2017-01-03,Mandya,23.6,17.5,21.4,11.7,44,13.4,11.3
2017-01-03,Mysuru,24.9,16.0,22.4,4.6,53,14.4,9.3
2017-01-03,Hassan,26.1,17.6,25.5,12.6,70,12.6,9.3
2017-01-03,Davanagere,22.3,13.1,20.7,11.5,89,8.6,1.9
2017-01-03,Shivamogga,23.1,15.7,22.6,9.6,49,5.3,9.3
2017-01-03,Dharwad,24.7,16.3,22.3,10.0,61,9.2,9.7
2017-01-03,Belagavi,26.1,18.2,23.3,9.6,91,9.2,0.2
2017-01-04,Koppal,27.5,20.5,23.6,8.7,49,15.0,1.0
2017-01-04,Ballari,30.7,18.2,26.0,7.3,94,3.3,6.2
2017-01-04,Raichur,25.3,16.3,23.1,19.6,51,4.1,0.3
2017-01-04,Mandya,23.3,13.6,21.0,3.1,57,5.0,5.1
2017-01-04,Mysuru,24.1,13.0,20.7,1.1,95,2.9,5.5
2017-01-04,Hassan,25.1,15.1,22.5,2.6,94,9.1,4.5
2017-01-04,Davanagere,26.8,16.4,22.7,11.9,68,2.5,8.4
2017-01-04,Shivamogga,24.9,15.3,21.0,5.0,82,6.5,4.9
2017-01-04,Dharwad,23.8,15.0,22.4,19.8,77,4.3,11.6
2017-01-04,Belagavi,25.0,16.3,23.5,19.2,73,2.6,3.1
2017-01-05,Koppal,22.4,16.3,21.6,19.3,41,9.2,7.1
2017-01-05,Ballari,26.3,16.1,22.0,17.4,54,6.0,0.3
2017-01-05,Raichur,21.4,12.6,20.0,11.3,94,13.7,3.8
2017-01-05,Mandya,23.7,15.5,21.2,19.8,65,10.2,0.5
2017-01-05,Mysuru,20.2,13.7,18.8,11.8,68,13.0,9.9
2017-01-05,Hassan,19.0,14.1,18.4,18.7,78,4.0,1.7
2017-01-05,Davanagere,28.8,21.3,25.6,11.3,82,6.1,7.6
2017-01-05,Shivamogga,28.4,18.9,25.7,7.8,81,5.1,10.9
2017-01-05,Dharwad,25.1,16.2,21.0,15.9,77,8.3,7.6
2017-01-05,Belagavi,25.4,19.5,23.1,7.7,84,6.9,9.0
2017-01-06,Koppal,30.4,22.4,25.9,5.3,62,8.8,1.2
2017-01-06,Ballari,23.3,15.9,21.3,6.7,84,9.3,10.7
2017-01-06,Raichur,28.5,20.1,25.5,0.2,48,5.1,0.4
2017-01-06,Mandya,23.9,17.0,22.5,18.3,68,7.9,10.6
2017-01-06,Mysuru,23.3,15.7,19.5,17.1,60,12.1,8.9
2017-01-06,Hassan,21.6,12.6,18.9,13.0,63,6.7,2.4
2017-01-06,Davanagere,23.3,15.4,22.2,17.3,84,6.4,8.2
2017-01-06,Shivamogga,23.7,17.8,21.4,8.1,52,13.9,6.3
2017-01-06,Dharwad,21.8,17.6,20.7,4.1,47,5.7,4.7
2017-01-06,Belagavi,23.1,18.7,22.3,4.3,86,11.8,1.8
2017-01-07,Koppal,22.7,16.0,22.6,2.3,44,5.8,11.2
2017-01-07,Ballari,21.5,15.1,18.6,10.0,87,3.6,11.2
2017-01-07,Raichur,27.9,16.5,23.3,9.4,43,12.7,7.8
2017-01-07,Mandya,24.3,17.8,22.1,6.3,90,8.4,5.0
2017-01-07,Mysuru,21.9,11.9,18.0,6.0,61,12.1,3.2
2017-01-07,Hassan,23.0,15.3,21.0,14.4,83,2.2,3.1
2017-01-07,Davanagere,29.2,17.4,25.1,10.4,49,7.0,2.1
2017-01-07,Shivamogga,22.7,12.9,19.2,3.3,51,7.8,0.5
2017-01-07,Dharwad,23.1,10.7,18.3,19.3,50,11.9,4.8
2017-01-07,Belagavi,26.6,22.8,25.9,8.7,61,14.2,2.8
2017-01-08,Koppal,27.7,18.9,24.3,13.7,46,13.4,4.6
2017-01-08,Ballari,24.3,15.8,20.6,9.6,54,2.7,8.1
2017-01-08,Raichur,27.6,18.5,24.3,2.0,78,13.7,3.0
2017-01-08,Mandya,21.0,16.3,19.7,6.2,66,9.0,1.2
2017-01-08,Mysuru,23.9,17.2,23.2,4.6,55,5.1,8.5
2017-01-08,Hassan,25.1,14.0,20.8,19.3,57,8.5,3.1
2017-01-08,Davanagere,25.3,20.2,24.1,19.7,73,14.2,5.1
2017-01-08,Shivamogga,23.7,14.3,22.0,11.0,47,5.5,1.6
2017-01-08,Dharwad,28.6,19.8,25.4,12.2,90,8.1,11.7
2017-01-08,Belagavi,20.2,15.1,19.0,7.5,65,11.8,1.5
2017-01-09,Koppal,23.0,17.1,20.1,6.0,78,10.0,11.1
2017-01-09,Ballari,26.9,15.5,22.7,11.7,94,12.4,5.6
2017-01-09,Raichur,21.8,16.4,19.6,4.5,65,4.4,5.9
2017-01-09,Mandya,28.4,19.4,23.5,4.3,62,5.2,3.7
2017-01-09,Mysuru,25.9,14.4,21.9,6.9,58,14.3,2.0
2017-01-09,Hassan,23.6,16.0,19.9,11.9,74,8.4,9.9
2017-01-09,Davanagere,20.4,14.1,19.1,8.9,76,14.8,7.1
2017-01-09,Shivamogga,21.9,14.3,19.3,14.9,47,11.6,9.7
2017-01-09,Dharwad,23.0,18.7,22.2,2.4,47,11.1,3.0
2017-01-09,Belagavi,24.2,15.8,20.2,1.9,85,6.8,10.9
2017-01-10,Koppal,24.7,13.3,20.9,0.1,87,13.1,3.6
2017-01-10,Ballari,27.2,16.5,22.8,16.3,86,14.3,0.1
2017-01-10,Raichur,20.5,14.4,18.4,18.4,89,8.9,0.5
2017-01-10,Mandya,25.2,16.6,23.5,7.2,95,13.3,4.8
2017-01-10,Mysuru,20.0,12.7,19.7,14.9,76,11.6,7.8
2017-01-10,Hassan,21.0,12.7,19.2,5.6,88,9.5,7.2
2017-01-10,Davanagere,25.9,20.2,24.1,16.7,42,12.1,11.0
2017-01-10,Shivamogga,22.8,11.3,18.5,2.7,78,2.5,10.6
2017-01-10,Dharwad,18.6,11.8,18.4,15.9,52,6.1,5.2
2017-01-10,Belagavi,25.4,15.6,20.8,15.5,90,8.2,7.1
2017-01-11,Koppal,25.6,15.5,21.8,12.8,40,6.3,11.1
2017-01-11,Ballari,20.2,13.1,20.1,6.0,56,9.8,11.8
2017-01-11,Raichur,20.2,14.8,18.6,16.8,68,3.7,2.1
2017-01-11,Mandya,23.4,13.5,19.0,18.0,41,8.8,3.3
2017-01-11,Mysuru,29.0,21.2,25.1,7.6,67,14.3,10.0
2017-01-11,Hassan,23.7,15.4,22.2,17.7,70,4.6,11.6
2017-01-11,Davanagere,30.1,19.3,25.9,14.9,48,14.0,11.9
2017-01-11,Shivamogga,22.9,18.0,22.2,14.4,92,10.2,5.5
2017-01-11,Dharwad,24.4,16.7,22.3,1.6,48,12.4,4.1
2017-01-11,Belagavi,27.7,17.6,23.0,6.9,83,13.2,4.3
2017-01-12,Koppal,27.3,18.5,23.0,13.1,40,14.5,4.4
2017-01-12,Ballari,22.0,13.4,18.4,2.6,77,7.9,7.0
2017-01-12,Raichur,25.4,18.0,22.5,1.0,61,7.2,5.7
2017-01-12,Mandya,27.2,19.8,24.3,4.7,94,9.4,2.6
2017-01-12,Mysuru,27.2,20.9,25.9,6.4,65,14.6,0.8
2017-01-12,Hassan,21.1,13.5,19.3,18.2,72,15.0,4.4
2017-01-12,Davanagere,25.4,21.5,24.9,15.7,86,2.9,7.6
2017-01-12,Shivamogga,20.2,15.1,19.3,13.5,52,6.3,3.3
2017-01-12,Dharwad,18.3,10.9,18.1,9.9,76,12.8,9.6
2017-01-12,Belagavi,21.3,13.6,20.8,2.3,73,6.0,11.8
2017-01-13,Koppal,28.2,17.7,24.4,5.6,64,4.2,7.8
2017-01-13,Ballari,25.1,13.7,20.7,4.0,64,5.9,6.5
2017-01-13,Raichur,25.8,16.9,22.8,2.5,53,4.0,1.8
2017-01-13,Mandya,24.3,15.9,20.3,19.1,70,8.0,3.8
2017-01-13,Mysuru,29.5,20.2,25.6,15.0,55,2.1,5.3
2017-01-13,Hassan,23.2,15.4,22.7,13.8,47,7.0,5.9
2017-01-13,Davanagere,28.9,20.4,25.6,7.9,84,4.3,10.2
2017-01-13,Shivamogga,25.5,17.1,22.9,8.9,62,10.2,6.5
2017-01-13,Dharwad,26.4,17.2,22.7,11.4,66,12.5,2.3
2017-01-13,Belagavi,23.5,15.5,19.7,7.6,53,14.3,6.8
2017-01-14,Koppal,26.6,20.0,25.2,8.6,42,12.8,7.5
2017-01-14,Ballari,24.8,16.4,22.3,13.6,84,5.9,9.0
2017-01-14,Raichur,24.7,16.3,20.4,9.5,70,12.5,8.7
2017-01-14,Mandya,26.3,18.9,23.0,7.0,87,12.8,10.3
2017-01-14,Mysuru,20.7,14.4,19.8,9.5,55,7.4,5.0
2017-01-14,Hassan,18.7,12.7,18.1,1.7,92,6.0,4.5
2017-01-14,Davanagere,23.7,19.7,22.9,1.5,79,2.7,0.9
2017-01-14,Shivamogga,26.1,18.4,21.7,6.6,75,6.0,4.6
2017-01-14,Dharwad,24.7,16.2,21.9,0.9,52,6.9,4.5
2017-01-14,Belagavi,27.2,17.6,24.3,17.2,66,13.4,11.7
2017-01-15,Koppal,21.3,12.6,19.6,10.8,76,5.2,6.5
2017-01-15,Ballari,27.5,21.2,25.6,9.3,83,3.8,0.4
2017-01-15,Raichur,22.1,14.0,21.2,16.7,65,13.4,4.7
2017-01-15,Mandya,22.7,14.1,21.9,0.5,50,14.2,5.2
2017-01-15,Mysuru,24.5,20.0,23.1,2.7,74,4.0,10.9
2017-01-15,Hassan,23.8,14.2,19.7,4.5,94,11.2,7.8
2017-01-15,Davanagere,25.1,16.1,23.4,6.9,83,12.6,8.9
2017-01-15,Shivamogga,23.1,15.6,19.9,16.9,93,9.5,6.2
2017-01-15,Dharwad,21.3,15.4,21.0,11.9,48,8.8,2.1
2017-01-15,Belagavi,23.7,16.3,22.7,6.0,74,7.3,6.9
2017-01-16,Koppal,24.5,18.3,22.9,7.3,55,6.0,10.8
2017-01-16,Ballari,25.1,12.6,20.5,5.7,41,3.5,6.5
2017-01-16,Raichur,29.3,20.8,24.4,1.0,54,2.1,0.2
2017-01-16,Mandya,28.0,15.2,23.2,15.5,89,5.1,11.6
2017-01-16,Mysuru,28.9,20.7,24.5,0.4,95,2.1,11.6
2017-01-16,Hassan,28.7,20.4,25.0,6.2,40,13.4,7.5
2017-01-16,Davanagere,30.6,21.7,25.6,10.1,84,3.5,1.3
2017-01-16,Shivamogga,21.3,13.2,18.2,13.9,45,2.5,6.2
2017-01-16,Dharwad,24.1,15.7,21.7,17.5,47,14.1,5.0
2017-01-16,Belagavi,19.8,11.2,18.2,6.2,85,10.4,5.3
2017-01-17,Koppal,25.0,15.6,20.9,10.8,66,6.2,7.6
2017-01-17,Ballari,21.2,13.9,19.3,19.1,44,6.1,10.8
2017-01-17,Raichur,22.9,14.5,19.2,8.6,87,6.6,4.2
2017-01-17,Mandya,27.8,20.0,25.5,1.1,45,2.7,8.9
2017-01-17,Mysuru,24.0,15.2,21.8,12.8,76,11.4,11.6
2017-01-17,Hassan,23.2,12.0,19.9,5.2,81,14.5,3.5
2017-01-17,Davanagere,25.6,19.0,23.1,14.0,80,2.1,2.4
2017-01-17,Shivamogga,22.0,17.4,21.4,8.8,41,9.1,9.2
2017-01-17,Dharwad,24.8,19.7,23.6,14.6,55,11.3,7.1
2017-01-17,Belagavi,27.3,20.6,24.6,7.2,92,2.8,2.8
2017-01-18,Koppal,20.2,12.8,19.8,1.2,93,9.0,6.9
2017-01-18,Ballari,26.8,17.6,24.4,6.0,50,2.5,5.8
2017-01-18,Raichur,29.9,23.0,26.0,9.4,56,4.5,2.8
2017-01-18,Mandya,21.7,14.1,20.4,3.6,82,8.7,1.6
2017-01-18,Mysuru,23.1,18.1,22.1,13.5,58,9.7,1.2
2017-01-18,Hassan,23.9,16.7,23.3,0.9,83,14.3,8.6
2017-01-18,Davanagere,28.3,18.2,24.7,18.4,41,14.1,4.1
2017-01-18,Shivamogga,21.3,17.0,20.1,4.0,57,8.9,1.2
2017-01-18,Dharwad,26.4,18.1,24.7,12.4,83,14.2,7.0
2017-01-18,Belagavi,21.5,13.9,21.1,5.9,84,12.9,1.2
2017-01-19,Koppal,20.3,13.2,20.2,8.1,91,5.4,11.2
2017-01-19,Ballari,30.4,21.5,25.9,14.2,61,9.6,11.1
2017-01-19,Raichur,25.4,18.3,25.0,12.1,65,5.8,5.1
2017-01-19,Mandya,25.8,17.0,21.8,0.6,80,7.2,10.1
2017-01-19,Mysuru,23.2,15.0,22.1,19.3,40,3.2,11.9
2017-01-19,Hassan,24.0,15.6,20.5,16.4,68,7.9,7.1
2017-01-19,Davanagere,29.3,22.7,26.0,19.5,78,11.2,3.5
2017-01-19,Shivamogga,20.4,14.3,18.1,18.8,92,3.0,3.4
2017-01-19,Dharwad,22.3,12.4,20.3,2.6,53,2.8,8.7
2017-01-19,Belagavi,25.0,16.6,21.1,4.2,74,6.7,6.2
2017-01-20,Koppal,19.6,12.4,19.4,8.9,77,8.9,6.2
2017-01-20,Ballari,24.4,14.5,20.1,2.9,66,8.7,3.2
2017-01-20,Raichur,23.9,14.4,20.4,18.1,66,7.3,10.0
2017-01-20,Mandya,24.7,15.2,21.9,17.2,86,11.5,2.9
2017-01-20,Mysuru,22.6,18.6,22.5,16.2,45,12.9,1.9
2017-01-20,Hassan,19.6,12.6,19.4,0.5,66,4.8,8.7
2017-01-20,Davanagere,20.2,11.4,18.2,5.9,59,6.3,11.8
2017-01-20,Shivamogga,24.2,16.7,23.6,5.4,64,14.3,9.9
2017-01-20,Dharwad,27.0,16.9,22.5,10.4,90,2.0,2.4
2017-01-20,Belagavi,20.9,12.3,18.3,17.4,92,11.7,1.3
2017-01-21,Koppal,24.8,18.6,21.9,6.7,92,6.4,5.0
2017-01-21,Ballari,29.1,18.0,24.2,11.3,48,10.1,8.7
2017-01-21,Raichur,27.0,19.1,24.7,7.2,77,3.9,9.9
2017-01-21,Mandya,26.9,16.2,21.9,8.8,43,9.3,3.8
2017-01-21,Mysuru,22.3,13.5,18.5,11.3,86,13.7,7.1
2017-01-21,Hassan,27.9,17.3,24.4,18.9,77,12.4,7.0
2017-01-21,Davanagere,22.6,17.9,21.6,3.5,90,3.0,8.6
2017-01-21,Shivamogga,27.1,15.5,23.1,13.3,76,12.6,0.9
2017-01-21,Dharwad,21.8,15.8,21.2,5.5,92,4.6,9.2
2017-01-21,Belagavi,27.2,18.2,22.4,14.1,53,10.7,0.5
2017-01-22,Koppal,24.8,19.2,23.3,4.6,86,6.2,5.8
2017-01-22,Ballari,23.1,13.9,19.8,9.5,42,12.8,10.1
2017-01-22,Raichur,19.6,12.1,19.2,14.4,46,14.4,9.8
2017-01-22,Mandya,26.3,17.2,22.5,5.8,66,3.1,10.3
2017-01-22,Mysuru,28.2,18.2,24.0,5.1,56,12.1,8.8
2017-01-22,Hassan,21.9,14.7,21.5,18.4,81,5.5,3.4
2017-01-22,Davanagere,21.6,16.1,19.9,8.3,92,5.9,10.2
2017-01-22,Shivamogga,29.0,18.8,25.2,1.9,75,8.4,5.7
2017-01-22,Dharwad,28.4,20.2,24.8,6.6,55,4.9,10.8
2017-01-22,Belagavi,27.9,19.2,23.2,1.0,84,9.0,0.5
2017-01-23,Koppal,28.8,22.9,25.9,7.3,68,11.9,3.3
2017-01-23,Ballari,25.9,14.0,21.9,7.5,80,2.6,11.7
2017-01-23,Raichur,19.0,13.7,18.1,12.9,44,6.0,2.2
2017-01-23,Mandya,26.0,16.5,21.0,19.4,76,9.9,1.5
2017-01-23,Mysuru,24.6,16.6,22.3,16.4,85,14.2,7.7
2017-01-23,Hassan,26.5,15.6,22.2,12.2,90,14.4,10.4
2017-01-23,Davanagere,30.8,22.2,25.9,1.1,70,12.4,9.8
2017-01-23,Shivamogga,27.3,19.9,24.0,10.8,51,3.4,4.3
2017-01-23,Dharwad,25.0,17.4,23.5,11.7,77,10.3,9.1
2017-01-23,Belagavi,25.0,14.7,20.3,16.2,88,11.6,7.6
2017-01-24,Koppal,23.6,16.1,19.2,17.9,43,8.3,7.4
2017-01-24,Ballari,23.9,19.5,23.8,9.5,86,9.8,9.7
2017-01-24,Raichur,30.6,19.6,25.9,6.1,95,7.2,1.7
2017-01-24,Mandya,26.4,17.4,24.8,1.6,57,13.9,2.7
2017-01-24,Mysuru,24.6,17.0,20.2,4.2,86,6.4,1.5
2017-01-24,Hassan,26.1,15.9,21.6,17.2,91,3.4,9.7
2017-01-24,Davanagere,24.9,15.8,20.7,17.5,76,10.2,6.7
2017-01-24,Shivamogga,20.7,15.1,18.8,4.8,90,11.9,4.9
2017-01-24,Dharwad,22.1,14.0,20.2,15.4,43,9.5,4.5
2017-01-24,Belagavi,24.2,18.8,23.2,14.6,85,11.0,0.7
2017-01-25,Koppal,24.8,14.0,21.1,11.3,93,2.2,2.5
2017-01-25,Ballari,21.8,13.1,19.3,3.9,89,11.3,9.4
2017-01-25,Raichur,29.9,18.1,25.0,19.9,51,8.3,11.0
2017-01-25,Mandya,24.1,14.5,22.1,11.6,72,12.0,4.7
2017-01-25,Mysuru,27.0,18.7,23.0,2.1,62,14.7,4.7
2017-01-25,Hassan,28.3,17.4,23.9,11.9,90,14.0,1.1
2017-01-25,Davanagere,28.0,19.9,23.4,10.0,73,4.9,0.7
2017-01-25,Shivamogga,27.8,18.4,23.3,10.9,55,9.4,5.6
2017-01-25,Dharwad,21.3,12.2,19.6,13.1,53,14.4,5.8
2017-01-25,Belagavi,28.3,19.9,23.7,15.7,66,3.9,5.1
